point_id,scenario_name,ticker,weight
13,unrestricted_short,TRMK,0.08911697698659624
13,unrestricted_short,MTLR,-0.08983707549331094
13,unrestricted_short,SBER,0.5679834955537628
13,unrestricted_short,VTBR,-0.015843386196959144
13,unrestricted_short,BSPB,0.160891109846078
13,unrestricted_short,AFKS,-0.08337150661544593
13,unrestricted_short,CBOM,-0.10139112656040253
13,unrestricted_short,MGNT,-0.18708470716772208
13,unrestricted_short,PIKK,0.053723595184424135
13,unrestricted_short,MVID,0.022663705153183496
13,unrestricted_short,ALRS,-0.2443355290161743
13,unrestricted_short,TTLK,0.0528560461824441
13,unrestricted_short,MTSS,0.051455426058007195
13,unrestricted_short,RTKM,-0.09041204138038914
13,unrestricted_short,RTKMP,0.2076340649142873
13,unrestricted_short,AFLT,0.09023037015262181
13,unrestricted_short,MGTS,0.10081110119994473
13,unrestricted_short,IRAO,0.10687605705008298
13,unrestricted_short,OGKB,0.019059831105657173
13,unrestricted_short,TGKA,-0.033842659338121556
13,unrestricted_short,UPRO,-0.11201820378423757
13,unrestricted_short,LSNGP,0.28322054010050546
14,unrestricted_short,GAZP,-0.08368199114205886
14,unrestricted_short,LKOH,0.07395977180668006
14,unrestricted_short,SNGSP,0.1783381397928271
14,unrestricted_short,BANEP,-0.03755223251382901
14,unrestricted_short,TATNP,-0.03998351802149077
14,unrestricted_short,GMKN,0.30191616623318535
14,unrestricted_short,PLZL,-0.017228867010039305
14,unrestricted_short,RASP,-0.23292228863432404
14,unrestricted_short,TRMK,0.09254202166412724
14,unrestricted_short,MTLR,-0.08879342895145945
14,unrestricted_short,SBER,0.581880676050723
14,unrestricted_short,VTBR,-0.016035676428598475
14,unrestricted_short,BSPB,0.16282198355568736
14,unrestricted_short,AFKS,-0.08251161332389649
14,unrestricted_short,CBOM,-0.10943244199898929
14,unrestricted_short,MGNT,-0.2084012824681102
14,unrestricted_short,PIKK,0.0579002352853209
14,unrestricted_short,MVID,0.0237173070374482
14,unrestricted_short,ALRS,-0.26313936532310556
14,unrestricted_short,TTLK,0.05385397652606062
14,unrestricted_short,MTSS,0.05151286897800724
14,unrestricted_short,RTKM,-0.09120738169724299
14,unrestricted_short,RTKMP,0.2204286271844092
14,unrestricted_short,AFLT,0.10173366483809025
14,unrestricted_short,MGTS,0.10404056964564214
14,unrestricted_short,IRAO,0.10352324593163442
14,unrestricted_short,OGKB,0.02381848694860664
14,unrestricted_short,TGKA,-0.04443760209349513
14,unrestricted_short,UPRO,-0.11373177239098652
14,unrestricted_short,LSNGP,0.2970717205191764
15,unrestricted_short,GAZP,-0.07923290130596129
15,unrestricted_short,LKOH,0.07300794155403144
15,unrestricted_short,SNGSP,0.1742019222466186
15,unrestricted_short,BANEP,-0.04561442535666408
15,unrestricted_short,TATNP,-0.04461797931787282
15,unrestricted_short,GMKN,0.3210845872974336
15,unrestricted_short,PLZL,-0.01882805498476778
15,unrestricted_short,RASP,-0.2463194135125983
15,unrestricted_short,TRMK,0.09541287394057466
15,unrestricted_short,MTLR,-0.0872011584692546
15,unrestricted_short,SBER,0.596490416394117
15,unrestricted_short,VTBR,-0.01640463429655454
15,unrestricted_short,BSPB,0.16422875914724788
15,unrestricted_short,AFKS,-0.08129686623332218
15,unrestricted_short,CBOM,-0.11684762321856194
15,unrestricted_short,MGNT,-0.22910208603239496
15,unrestricted_short,PIKK,0.06251562173119736
15,unrestricted_short,MVID,0.024638231783127067
15,unrestricted_short,ALRS,-0.2826360248284993
15,unrestricted_short,TTLK,0.05436536694392346
15,unrestricted_short,MTSS,0.05144219721082369
15,unrestricted_short,RTKM,-0.09204543550556166
15,unrestricted_short,RTKMP,0.23363046412066613
15,unrestricted_short,AFLT,0.11309822523748482
15,unrestricted_short,MGTS,0.10694121540432867
15,unrestricted_short,IRAO,0.09987707118114644
15,unrestricted_short,OGKB,0.028427452223675615
15,unrestricted_short,TGKA,-0.055129421647167734
15,unrestricted_short,UPRO,-0.11509493958197638
15,unrestricted_short,LSNGP,0.31100861787476114
16,unrestricted_short,GAZP,-0.07458867973438853
16,unrestricted_short,LKOH,0.07199226375780006
16,unrestricted_short,SNGSP,0.17027698911348574
16,unrestricted_short,BANEP,-0.05401965805772393
16,unrestricted_short,TATNP,-0.04876186727236536
16,unrestricted_short,GMKN,0.3399835169153885
16,unrestricted_short,PLZL,-0.020399938605038314
16,unrestricted_short,RASP,-0.2595696850583036
16,unrestricted_short,TRMK,0.09883791861915406
16,unrestricted_short,MTLR,-0.08615751192811674
16,unrestricted_short,SBER,0.6103875969059095
16,unrestricted_short,VTBR,-0.01659692452742405
16,unrestricted_short,BSPB,0.16615963285322793
16,unrestricted_short,AFKS,-0.08043697294348183
16,unrestricted_short,CBOM,-0.12488893865910429
16,unrestricted_short,MGNT,-0.25041866133411056
16,unrestricted_short,PIKK,0.06669226183096531
16,unrestricted_short,MVID,0.025691833667544232
16,unrestricted_short,ALRS,-0.30143986113134885
16,unrestricted_short,TTLK,0.05536329728771156
16,unrestricted_short,MTSS,0.05149964013069071
16,unrestricted_short,RTKM,-0.09284077582123629
16,unrestricted_short,RTKMP,0.24642502638858843
16,unrestricted_short,AFLT,0.12460151992005829
16,unrestricted_short,MGTS,0.11017068384965958
16,unrestricted_short,IRAO,0.09652426006257597
16,unrestricted_short,OGKB,0.0331861080665865
16,unrestricted_short,TGKA,-0.06572436440068377
16,unrestricted_short,UPRO,-0.11680850818800345
16,unrestricted_short,LSNGP,0.3248597982919832
17,unrestricted_short,GAZP,-0.07013958989870732
17,unrestricted_short,LKOH,0.07104043350434704
17,unrestricted_short,SNGSP,0.16614077156732418
17,unrestricted_short,BANEP,-0.062081850901624165
17,unrestricted_short,TATNP,-0.05339632856808532
17,unrestricted_short,GMKN,0.3591519379783324
17,unrestricted_short,PLZL,-0.021999126579699862
17,unrestricted_short,RASP,-0.27296680993608297
17,unrestricted_short,TRMK,0.10170877089566377
17,unrestricted_short,MTLR,-0.08456524144576326
17,unrestricted_short,SBER,0.6249973372537962
17,unrestricted_short,VTBR,-0.01696588239522408
17,unrestricted_short,BSPB,0.16756640844372037
17,unrestricted_short,AFKS,-0.0792222258533241
17,unrestricted_short,CBOM,-0.1323041198789246
17,unrestricted_short,MGNT,-0.271119464898597
17,unrestricted_short,PIKK,0.07130764827667103
17,unrestricted_short,MVID,0.026612758413219736
17,unrestricted_short,ALRS,-0.32093652063595207
17,unrestricted_short,TTLK,0.05587468770545477
17,unrestricted_short,MTSS,0.05142896836329067
17,unrestricted_short,RTKM,-0.09367882962922942
17,unrestricted_short,RTKMP,0.25962686332436713
